,RegionName,one_month_sign_acc,quarter_sign_acc,year_sign_acc,one_month_diff,quarter_diff,year_diff,time_used
2048,91911,0,0,1,0.8260953037917218,2.7780549836247252,7.311831184565747,5
2049,30043,0,0,1,0.013556723125981964,0.540352163768181,0.4390719266049373,5
2050,11223,0,0,0,0.0001224793366999913,0.5001144403850096,0.900107320442722,5
2051,78542,1,1,1,0.07016295946833184,0.8950585373523732,2.2212529052819057,5
2052,78613,1,1,1,0.49536319829246983,1.7866511228147273,2.055742035656678,5
2053,11230,0,0,0,0.3036566841972129,1.2050903546913296,1.2052405212899848,5
2054,60647,0,0,0,0.10009697651831882,0.4000977649810493,1.1001013130055257,5
2055,93033,0,0,0,0.44800930106555537,1.8342074590664532,5.56920158989627,5
2056,95076,0,0,0,0.48020653999975405,1.7274964216719373,3.3965507906554655,5
2057,92154,0,0,1,0.6703919808542599,2.3109719692237007,5.343507884179784,5
2058,77429,0,0,0,0.11788118741801626,0.7531683522266069,1.3119497008972831,5
2059,10458,1,1,1,0.8438888786135045,2.006748984907122,1.1971688542247099,5
2060,92376,1,1,1,0.41832281238753405,1.154250963516476,6.308113424525327,5
2061,60804,0,0,0,0.6026545952012712,1.9076738409688976,6.929596785676746,5
2062,11377,0,0,0,0.3001364908362939,1.6001274723062893,0.800086889238191,5
2063,79938,0,0,1,0.5695590200872257,1.9082616086291455,5.931770187591685,5
2064,92804,1,1,1,0.1346041324833679,0.6036623942750029,3.514401806227129,5
2065,91710,1,1,1,0.09541806948338166,0.39541861433871367,0.8999750977847923,5
2066,93722,0,0,0,0.012644739771530666,0.4375239298354348,0.24947469542221937,5
2067,94112,0,0,0,0.5000033838080494,1.6000036750903512,4.000004985860515,5
2068,99301,0,0,0,0.35121154088127815,1.3371965284851037,3.0783892374388535,5
2069,11235,0,0,0,0.03249651385731447,1.06549430367673,0.8864222196399449,5
2070,60632,1,0,1,0.0997704154409815,0.30015031900519207,0.7997936460554195,5
2071,77584,1,0,0,0.37280868640298415,1.7181942886661195,6.572363566205616,5
2072,11229,0,0,0,0.003353173874585766,0.7056144369107216,0.8062353892209961,5
2073,95823,0,0,0,0.8265471035689718,2.579356353428614,8.216396581940439,5
2074,78130,0,0,0,0.3047342390035564,1.2047342366885603,1.6002353010874755,5
2075,60617,0,0,0,0.5740913756554349,1.9211687161673183,6.981330236566476,5
2076,22193,1,1,0,0.16574687757627665,1.1952406785573702,6.449763068355768,5
2077,11233,1,0,0,0.09350888988044684,0.9193540818577576,0.5772220126291011,5
2078,75217,0,0,0,0.7660771337892953,1.7807711890781595,3.9461716731125,5
2079,10453,1,1,1,0.570822678967209,1.129300431238974,0.5685279265318783,5
2080,27587,0,0,1,0.10237356712918706,0.9069368588036107,0.07252860980732409,5
2081,73099,1,0,1,0.4101981428785333,1.7298360669543649,5.617991851181123,5
2082,77379,0,0,0,0.6119437206380033,2.2354271032451836,7.339926051062151,5
2083,96706,0,0,0,0.4388342793845626,1.6164500388356733,6.365098610551279,5
2084,11204,0,0,0,0.10018549997770325,0.6001484635677415,0.9001282285534857,5
2085,37042,0,0,1,0.6656056929808712,2.3963620304887763,6.284128003742199,5
2086,85142,0,0,1,0.48716676816521093,1.8448108274538888,1.7130913453475725,5
2087,30024,1,0,1,0.597206673968792,2.2915537679459916,7.565652472590675,5
2088,10468,0,0,0,0.13423902175195482,1.8020165091273441,1.7028864497583276,5
2089,79928,1,0,1,0.48760580178198987,1.8621031548687728,5.94712881970343,5
2090,95035,1,0,0,0.1626346652823717,0.5120230013509988,1.9479768744399881,5
2091,91744,1,1,1,0.02400129625299713,0.4617128192861373,4.569181981166122,5
2092,60608,0,0,0,0.041362115612707834,0.7190852606300115,1.5023864379448169,5
2093,11355,0,0,0,0.0037380609045180595,0.7054268716846472,0.30565129460194196,5
2094,92509,0,0,1,0.4840418774623305,1.541350907803211,4.879353973290305,5
2095,78666,0,0,0,0.9458711072906365,2.8374176103070816,6.948991628339391,5
2096,11203,1,1,0,0.027347360403460752,0.5174217732895245,3.863017937914903,5
2097,93257,1,0,1,0.07164606215610339,0.08464877190390613,0.062035191614312146,5
2098,93550,1,1,1,0.4047270612645822,1.414106263777616,6.756147609288059,5
2099,60625,0,0,0,0.4518376299263805,1.2553354952384894,4.3207105804992,5
2100,10457,0,0,0,0.5073470426092389,0.7072282565647827,0.9072282239914812,5
2101,66062,0,1,1,0.2089386712768831,0.09106401960300058,0.3999776682194847,5
2102,92592,0,0,1,0.0016224959746070585,0.30478644949426853,0.9809807707894965,5
2103,60623,0,0,0,0.24267071916676372,1.4090112345972938,3.9282296621747763,5
2104,95630,1,1,1,0.07984172065445692,0.779875870978454,1.7998706028261342,5
2105,10452,1,1,1,0.7830242528609502,1.9656995709551421,1.8547724007351074,5
2106,28269,0,0,1,0.8578167302043489,2.672960081782233,6.790113008051481,5
2107,92880,1,0,1,0.43210993362240085,1.9961673282516454,6.382079912397593,5
2108,94544,0,0,0,0.5000502807830187,1.7000502805956712,3.700015682116989,5
2109,90706,1,1,1,0.09755874948288401,0.5912908765254191,5.642874576000722,5
2110,78577,1,0,1,0.38561980447918265,1.4424735329562675,2.931351098016569,5
2111,78641,1,1,1,0.44583679147135175,1.7447800996643577,1.3924359777602278,5
2112,93535,1,1,1,0.005624914389985969,0.36401331813560844,2.5419851345527653,5
2113,77459,0,0,0,0.00436481915003905,0.5129114210732223,1.151370541446871,5
2114,10469,1,1,0,0.08959220951298785,0.6297836432804502,3.9981748343910737,5
2115,10029,0,0,0,0.4228870507800745,1.954118397326762,1.3959825586612276,5
2116,92704,1,1,1,0.39990495149852956,0.6999049517380299,0.599959152261975,5
2117,93274,0,0,1,0.005690936915589074,0.30569092531522424,0.19990966011870287,5
2118,11218,0,0,0,0.3000701130861051,1.3000701130859813,1.1000691602454162,5
2119,75035,1,1,1,0.08447161661467462,0.7845328935538547,0.6997137492030006,5
2120,11212,0,0,1,0.3008149589766749,0.40245665583254076,0.4901579923354805,5
2121,10462,0,0,0,0.32304005414386644,0.954102735794714,0.5942967589020584,5
2122,91335,1,1,1,0.05071765291344965,0.34769187065096396,6.089292070842266,5
2123,27610,0,0,0,0.5695334616144501,1.6903591356487393,2.861828329992856,5
2124,60634,1,0,0,0.28528130935332907,1.2555697014949037,5.520719161174729,5
2125,30349,0,0,1,0.5005114740075871,1.4008036221065285,0.4978817168613663,5
2126,94533,0,0,0,0.40454094070531393,1.3135039704878666,2.4538328479421616,5
2127,28027,0,0,1,0.5185738927111849,1.848915391852435,4.976036689268726,5
2128,34787,0,0,1,0.3127560400142212,0.9381329007950554,0.14767249048022132,5
2129,87121,1,1,1,0.6296448633559975,2.088453421377268,6.852832941953967,5
2130,76244,0,0,0,0.10431099846498357,0.7128799577693056,0.6514385931915863,5
2131,77083,0,0,1,0.10012049117910117,0.8000494692313843,1.099729873774624,5
2132,10002,0,0,0,0.10585101579239342,0.6116179710052156,0.915095712822052,5
2133,23464,1,1,1,0.3063575776879199,1.4181647981484053,5.762447509866344,5
2134,76063,0,0,0,0.01014839419761295,0.5302174522329661,0.42052266694225304,5
2135,10466,1,0,0,0.06524624228140016,0.3938394694188085,2.0066030465658624,5
2136,11375,1,1,1,0.1275413656072979,0.388985117236483,2.0282579649876586,5
2137,98052,1,0,0,0.28830489101763446,0.23500793686204582,0.3399110873883938,5
2138,34953,0,0,1,0.20182200221834634,0.9051109308368779,1.080089039181137,5
2139,33024,0,1,0,0.00010973150472964359,0.09934510568746119,2.0031080019436382,5
2140,33411,0,0,1,0.8676169307516992,2.502705518701869,6.510024967060801,5
2141,75002,0,0,0,0.3033765008827988,0.9100151772952821,0.9398886544079313,5
2142,79912,1,1,1,0.3914872236719387,1.5734367405896428,5.982618214240178,5
2143,93536,1,1,1,0.07057966405132732,0.17117993681709964,1.8046673543665057,5
2144,91709,1,1,1,0.29393717229028743,0.7818658998516231,1.0275451750000253,5
2145,91910,0,0,1,0.7527283498861024,2.4525366709466994,6.310352621800433,5
2146,98012,1,0,1,0.11686840545603772,0.4492609827627301,0.8968259435210919,5
2147,94513,0,0,0,0.344763575914577,1.5213952625961638,4.080128341650356,5
2148,78572,1,1,1,0.13793672510556104,0.799690648147197,2.1701346990140005,5
2149,11691,1,0,0,0.0853882248849333,0.9426284792007349,3.9538581215740365,5
2150,75211,0,0,0,0.40024647417247217,0.8002260308009326,0.8001340358864939,5
2151,85225,1,1,0,0.17834499830342979,1.0783967909486454,0.10026677668384136,5
2152,30040,0,0,1,0.23534568430511552,1.2059638117601104,1.8237412828023878,5
2153,93727,1,0,1,0.055563115491519766,0.6666760113783672,1.7666252493240029,5
2154,89108,0,0,0,0.6859815265126324,2.5574302052030715,7.827957413603732,5
2155,91706,1,1,1,0.09050470926117349,0.5674245049428709,5.599590158251657,5
2156,90003,1,1,0,0.052715009952559566,0.16714439443651385,3.976184097808906,5
2157,22191,1,1,0,0.03606713318686838,0.7969863257976371,4.595657938925885,5
2158,92126,0,0,1,0.07352829120529077,0.920572959474478,0.38227343539060243,5
2159,19120,1,0,1,0.07817332142609809,0.351572256367141,0.8899479014283478,5
2160,30041,0,0,1,0.600717650701283,2.1941528637014818,6.1382713199931285,5
2161,76028,0,0,0,0.6324683922498546,2.1970144020200584,6.687326405734275,5
2162,30052,0,0,1,0.6732664872926803,2.5197415882368355,7.178871989757717,5
2163,80013,0,0,0,0.23667900803604616,1.098389234937339,2.805051835664792,5
2164,11215,0,0,0,0.20481149937754042,0.5081955197487288,1.00920785070335,5
2165,75228,1,1,1,0.29968181512292513,0.6990116649522402,0.6959963701640612,5
2166,20002,1,1,1,0.07680439689069679,0.23579927441628534,1.418075430586381,5
2167,63376,1,0,0,0.35181877648674015,1.7551808609442472,6.7181403424892014,5
2168,37211,0,0,0,0.3922430444660373,1.161365512959105,3.28700264253578,5
2169,60085,0,0,1,0.30013083518198735,0.4004011232948643,0.598382622800781,5
2170,76179,0,0,0,0.6872227211927338,2.3610369984860213,6.342783831362908,5
2171,77407,0,0,0,0.007681541239908107,0.9229196037004292,1.0914885781096764,5
2172,60657,0,0,0,0.0002270895368094086,0.3002283307295266,1.0002339160893026,5
2173,30047,0,0,1,0.017622318747868664,0.2523717963431581,0.49125925434419615,5
2174,33025,0,0,1,0.8573701277841868,2.5720150027870994,6.187747197505667,5
2175,10463,1,0,0,0.07999833089111584,1.0405177368918275,0.8538352910019775,5
2176,33311,0,0,1,0.7271607753425509,2.071320248678598,5.206006017022904,5
2177,96797,1,0,0,0.09287321380443288,0.2211915547916425,1.4844728187601146,5
2178,83646,0,0,1,0.10125008714236483,0.8012497009516502,0.1999109748291951,5
2179,92553,0,1,0,4.59082682576749e-06,0.2998883784273254,0.8005932507254007,5
2180,11209,0,0,0,0.3034444733163453,1.4049974918187358,0.8052079805466539,5
2181,84043,0,0,0,0.6398216143235077,2.4190953381464846,6.67472858870787,5
2182,14850,1,1,1,0.22012364229107856,1.36035262302821,5.8413029195674016,5
2183,93306,1,0,1,0.514123780772099,1.8421018418669493,6.36755470719132,5
2184,80015,0,0,0,0.1042516712614501,0.712675452237415,1.4505813107514074,5
2185,77095,0,0,0,0.10851380330941196,0.6255023652035854,1.2019487362560166,5
2186,93230,0,0,0,0.2001621485493755,0.0009868092561551186,0.6046966802801634,5
2187,30127,0,0,1,0.5167351172461407,1.632538907387687,2.836604468720127,5
2188,28277,1,0,1,0.19953368415725886,0.0004663134120067296,1.0999371705176857,5
2189,77845,0,0,0,0.00011898266278415551,0.700136858575089,1.2002172991764892,5
2190,89031,0,0,0,0.00018232228420275845,0.7002780585491106,0.6007088660876984,5
2191,20906,1,1,0,0.05813128722368341,0.21531857789450998,2.1954671258412786,5
2192,46307,1,0,0,0.1839169434707415,0.34823900137451336,0.6929290572648414,5
2193,95747,0,0,0,0.10022947372194194,0.9005032985037323,1.5017355076696761,5
2194,94536,0,0,0,0.40910330423080604,1.9272891956021119,6.309107484215369,5
2195,92563,0,0,1,0.0009212442926202882,0.5009212437116476,1.1999295965086176,5
2196,45011,1,0,1,0.48965376707825203,1.8681118179846856,6.262538392766711,5
2197,97229,0,0,0,0.44442118086439875,1.8331107030440386,6.932003724839161,5
2198,90255,1,1,1,0.28706022489852,0.1382087117993669,5.743290195828836,5
2199,92105,0,0,1,0.9049126094855,2.714495420704098,7.157495934797138,5
2200,60614,1,0,0,0.07215868244571283,0.8161000487727632,3.15804051878202,5
2201,92021,0,0,1,0.5929367639000086,2.2785140629790033,6.812419595432521,5
2202,91730,1,1,1,0.16386956429408261,0.4917839279950661,0.7674156038494897,5
2203,60620,0,0,1,0.2000577723696356,0.9000217923637697,1.6998598833638248,5
2204,33023,0,0,1,0.7194251600095553,2.3579784661046257,6.530954788797006,5
2205,94110,1,1,1,0.10245991181138314,0.41001664409016647,1.0891106906733907,5
2206,85364,1,0,1,0.48807807988056257,2.164032863488352,6.655680412539047,5
2207,7055,1,0,0,0.41642616913544167,1.8492254336980913,7.596069487858599,5
2208,77450,1,0,0,0.09428582867070441,0.20571416557896208,1.0000305325842254,5
2209,11213,0,0,0,0.500107769651533,1.9001843815156845,1.300222256399516,5
2210,47906,1,1,1,0.24376550845947903,1.1311663409915844,5.023956449398832,5
2211,94509,1,1,0,0.39916638607756966,1.3991664328464748,2.7000685212816617,5
2212,93065,0,0,0,0.4941595575838017,1.8822421761167258,6.527442789047678,5
2213,95687,0,0,0,0.2019289609198523,1.1055653497469264,2.421928484232555,5
2214,11201,0,0,0,0.4015772228907951,0.902480349484214,1.102665028186661,5
2215,92882,0,0,1,0.8054849949278515,2.316261731768297,6.6640594035763225,5
2216,7305,1,1,0,0.1488858229702516,0.8424963451476746,4.087276341983525,5
2217,19124,1,1,1,0.18485660455966166,0.06880084072952758,0.41746995841628265,5
2218,94558,0,0,0,0.8033454658008088,2.5097520386580667,7.5363201802821855,5
2219,94538,0,0,0,0.37517706114056726,2.3254719309042082,8.101798339293769,5
2220,37075,0,0,1,0.14386788403786904,0.9314609063447464,1.6256292612692027,5
2221,91766,1,1,1,0.006405089118798668,0.3073373023592577,4.127289196193914,5
2222,92805,1,1,1,0.26659216971475236,1.2996856450109617,6.198532916760178,5
2223,78254,0,0,0,0.4442791700287801,1.4209235504103894,2.99677214667556,5
2224,60641,1,1,0,0.19656433541385152,0.7819150413049728,4.2964761860140195,5
2225,78046,0,0,0,0.30565782356801163,1.107935235638103,3.596565668399201,5
2226,33012,0,0,1,0.6835822230979351,2.4507228865192547,6.602689672729941,5
2227,33015,0,0,1,0.8734918083274152,2.7203213823075973,6.780909719871176,5
2228,90631,1,1,1,0.4311998940068893,1.4935783728022411,6.074239351061566,5
2229,80134,0,0,0,0.10006826483708794,0.7001183616449389,1.3003437954852666,5
2230,33186,0,0,1,0.6696562385394836,2.608912217711291,6.535529693518477,5
2231,30281,0,0,1,0.9840863958690143,2.9521193245039905,7.507496401881096,5
2232,28078,0,0,1,0.6743257826458029,2.3228276805862054,6.990787860607609,5
2233,60640,1,1,0,0.09311670897844476,0.8201605136917227,4.177910674644323,5
2234,32218,0,0,1,0.8818849204790085,2.8451043100086486,6.778775244179487,5
2235,85032,0,0,0,0.9514223278494502,2.8540921937046018,7.815792760924614,5
2236,33647,0,0,1,0.7658796799213032,2.5795469633282053,3.615337453515116,5
2237,10977,1,1,0,0.3630080216084595,1.8887873489029365,7.954459053035965,5
2238,17603,1,1,1,0.39926605285886835,1.4974447336820236,6.188871733704171,5
2239,11210,1,0,0,0.03101632755614797,0.5894358158247202,2.29620730779628,5
2240,2301,1,1,0,0.2998772625782464,0.2999446312521829,0.5002477828847176,5
2241,87114,1,1,1,0.1681126087774129,0.10469789476327776,1.1193761621847342,5
2242,90026,1,1,0,0.3925131639503981,1.277713911090432,0.5888309993405579,5
2243,94587,0,0,0,0.5255313978064543,1.9764805117840427,4.605748865703736,5
2244,32828,0,0,1,0.6481780137335053,2.1300863460821122,4.7707253246737,5
2245,85326,0,0,1,0.5226802817442764,1.8551628184585374,1.0216397765340643,5
2246,92801,1,1,1,0.3801534649351393,1.3402696539287429,6.260666934728789,5
2247,11372,1,1,1,0.5182331150812217,1.257129679755446,0.626305869820798,5
2248,34711,0,0,1,0.588057488405973,1.9483661693849894,4.02758707087914,5
2249,95624,1,1,1,0.0793232195263959,0.6793366115709445,1.6999894806449198,5
2250,75067,0,0,0,0.008414924561624817,0.4249862176361468,0.499553772445437,5
2251,91402,1,1,1,0.27249832094824167,0.5325054490896437,3.318514226553851,5
2252,11432,1,0,0,0.2883719363036744,0.12643661443748896,0.142848967029827,5
2253,89115,0,0,0,0.021503922189112,0.8640254007280121,1.0553539386562902,5
2254,10027,0,0,0,0.4152809452088123,1.3091227593935932,1.889633905005347,5
2255,6902,1,1,1,0.17126745304436125,1.2136923020731822,4.854511242871965,5
2256,10472,1,0,0,0.27060949950107416,0.26555972879486256,0.502184426587176,5
2257,77036,0,0,0,0.7496445121381212,2.0430272857030043,5.281967225513681,5
2258,19111,1,1,1,0.15269498459806774,1.1577278016948584,4.825639402286772,5
2259,78045,1,0,0,0.1728954688922743,0.47112272093382357,3.223104390593911,5
2260,21234,0,0,0,0.4063732859801511,1.5186495475485267,6.173140534689565,5
2261,7087,1,1,1,0.4063669380629996,0.9806514989420043,5.721958862764053,5
2262,95123,1,0,0,0.11577540865760778,0.5525952102798953,2.710262350475407,5
2263,92114,0,0,1,0.8368585452704929,2.7104369524270226,7.341219233422801,5
2264,11746,1,1,1,0.1341197408754713,1.2021099238884339,6.108019777182681,5
2265,94541,0,0,0,0.6022815591922326,1.7066305898778034,3.526199804171318,5
2266,23462,1,0,1,0.33377907165424864,1.7009038432096442,6.20187788841758,5
2267,75068,0,0,0,0.10320110123675683,0.9032010777528888,0.5000035427446567,5
2268,20011,1,1,1,0.1893155805818363,0.3696460528686681,1.7045793877025406,5
2269,32822,0,0,1,0.9293826536493395,2.587791655334275,7.149576204058068,5
2270,32765,0,0,1,0.135042471075805,0.7048532640262587,0.1189753671762731,5
2271,89121,0,0,0,0.6814220908274443,2.4442495206548545,7.876862923265939,5
2272,11434,1,0,0,0.16683268125002151,1.5001556397350624,3.99935956427527,5
2273,30004,1,0,1,0.5863250633609557,2.3586915677363405,7.533584808110741,5
2274,85204,0,0,0,0.5035603679219134,1.793225353596079,2.0913129529588357,5
2275,48197,1,0,0,0.4001498895108878,1.6002638081109095,7.200243585293628,5
2276,30022,0,0,1,0.6426131177404829,2.127758285770442,7.21089321411958,5
2277,33157,1,0,1,0.569183035394929,2.507382849425654,7.328160975764979,5
2278,90262,1,1,1,0.09778430872182126,0.5907113566415575,5.716309397550608,5
2279,43081,1,1,1,0.1964290030880089,0.19642905538680155,0.8999059349303848,5
2280,84096,0,0,1,0.1611913886763814,0.8687799787294559,1.2406127398848317,5
2281,75243,0,1,1,3.141088260933532e-05,0.4999395823984156,0.5995263615808432,5
2282,84015,1,1,1,0.1158540734793696,0.4302980963264515,1.3417370148192989,5
2283,89110,0,0,0,0.1236538125510223,0.870585778881888,1.1817743315532074,5
2284,90037,1,1,0,0.48418510927374564,1.2527799006271807,0.2884997542148091,5
2285,75098,0,0,0,0.20372095795772782,0.8108557275027044,0.6429608958849165,5
2286,11211,1,1,1,0.2998820813345118,1.099797068656744,0.799786630696058,5
2287,60628,0,0,0,0.22026984943165173,0.9202686095931341,1.7003780938674735,5
2288,32210,0,0,1,0.5245360242571737,1.5578375613481528,2.1794465393280307,5
2289,92407,1,0,0,0.19988978179564737,0.7000107506584653,1.3005550959292738,5
2290,10312,0,0,1,0.30057917514934,0.001959788939977107,0.09183770802231273,5
2291,30318,0,0,1,0.38775203675644,1.1499787887678234,1.6822071505845984,5
2292,66061,1,1,0,0.09995586776500871,0.19998605264264524,0.4002753006239634,5
2293,93906,0,0,0,0.6416454323836953,2.224738983905036,6.898232484125459,5
2294,77346,0,0,0,0.10051761345738089,0.8010344538225369,1.1033602347354496,5
2295,43123,1,1,1,0.35123252314981884,1.4525254030728187,5.590045767080948,5
2296,94080,0,0,0,0.4000377279893138,1.4000494936220236,3.6001024389356817,5
2297,11706,1,0,0,0.3733924134659592,1.719865297857423,5.87800835343411,5
2298,60609,0,0,0,0.3514639074934178,0.9451863956632761,1.654247064322846,5
2299,30058,0,0,1,0.5964881201163503,1.7709291405947507,2.4795014303391456,5
2300,92703,1,1,1,0.4999787537946363,0.7999760561740592,0.5999639168875232,5
2301,30096,0,0,1,0.6670672326220444,2.400848986335925,7.402274915513278,5
2302,32259,0,0,0,0.21480360454131495,1.0440711054295713,0.17576246797609588,5
2303,44256,1,0,1,0.2391457344246753,1.7160982121547455,5.744913163239212,5
2304,95020,0,0,0,0.5948533652683958,2.084092480180641,7.030778093938579,5
2305,2148,1,1,0,0.09749634523722325,0.0974965191289493,0.4001504976534593,5
2306,85301,0,0,0,0.9948690019894055,3.0843494648438905,8.536344132978604,5
2307,33463,0,0,1,0.8662593404491199,2.49870890813468,6.4936059573173015,5
2308,11717,1,0,1,0.28898718831102466,1.4668139491491081,5.6667663938021215,5
2309,42101,0,0,1,0.5502698068194537,1.640434097442797,4.58565350221825,5
2310,33033,0,0,1,0.7675276633072765,2.7021480733070344,6.0079095086729435,5
2311,98682,1,1,0,0.09816543943717562,0.6981655603913878,1.4000825782412185,5
2312,21740,0,0,1,0.30000922328713003,0.20000922188642326,0.9998868200904601,5
2313,20878,1,1,0,0.15144357426835423,0.24551070308726142,2.7817953973683953,5
2314,87120,1,1,1,0.12080132043464699,0.062408641166459417,0.5496842073132824,5
2315,29072,1,1,1,0.2947396297551898,0.08450587016742565,0.8384543220009509,5
2316,92404,1,1,1,0.29984168976582326,0.8998572043242322,1.599927019006633,5
2317,23322,1,1,1,0.39423833136025316,0.49423833456491306,0.49984321103621654,5
2318,19143,1,1,0,0.27064386090501935,0.6221470665341827,0.30066169292450284,5
2319,90022,0,0,0,0.3076578571532606,0.9076553428871206,0.10000997769199495,5
2320,30135,0,0,1,0.8156560048320467,2.4451357911994642,6.552364723848951,5
2321,85383,0,0,1,0.5296975450073271,2.1718002858953374,2.2071125814994654,5
2322,91761,1,1,1,0.19994024851321218,0.49993360467851233,0.9999037075204168,5
2323,91977,0,0,1,0.6920995905420114,2.275965532986698,6.798235653498102,5
2324,75043,0,0,0,0.38605046299984935,1.4425698802007982,3.5112344573350938,5
2325,92677,1,1,1,0.16004379807879554,0.8799980350799599,3.5197839103402373,5
2326,80219,0,0,0,0.3031108254388765,0.8092454280491915,2.036848079533352,5
2327,85308,0,0,0,1.0309797328691968,3.2925519091674254,7.669485196591297,5
2328,32808,0,0,1,0.669072551213887,1.7901756472050572,4.272686478693309,5
2329,92630,1,1,1,0.3248730887075583,1.3745665061549386,6.998158060186597,5
2330,95758,1,1,1,0.09997691586321966,0.7996048678273562,1.597930708652439,5
2331,40475,0,0,1,0.3017106361770879,1.091195049458254,2.8317493835257475,5
2332,77521,0,0,0,0.5162061462135941,1.847980659253873,5.789890547728087,5
2333,92346,1,1,1,0.19408200979223056,0.594082142795818,1.1998904388497087,5
2334,38401,0,0,1,0.7051241298872868,2.10281428345953,4.394219148048466,5
2335,8753,1,0,0,0.4079462389403136,2.1236330845221842,8.993992533136574,5
2336,30188,1,0,1,0.09986080911643262,0.20014189486518852,0.8998459372884594,5
2337,32244,0,0,0,0.9149714831206281,2.8442958688197715,7.375359156616372,5
2338,20019,1,1,1,0.0717188056697996,0.32013653211751963,1.2577662944322314,5
2339,37122,0,0,1,0.013951181330849492,0.5417423159000028,0.0667937476690699,5
2340,90731,1,1,0,0.23292123190516634,0.6986688004049112,5.1935563298020515,5
2341,75040,0,0,1,0.10014599313201372,0.5000329401211773,0.6995242086932244,5
2342,77072,0,0,0,1.0655769270502344,2.99613007626101,8.083484431149735,5
2343,27406,0,0,0,0.2001063528307152,0.40007374874307305,0.6000729691978066,5
2344,95206,0,0,0,0.20017893754461355,1.1001768525841602,1.30016747027162,5
2345,60402,0,0,0,0.34652885039932063,1.2295433494237105,4.951094031155041,5
2346,95608,0,0,0,0.2085994844181999,0.7257169503405981,1.902734411838407,5
2347,60651,1,1,1,0.19986061523688747,0.5995626977071972,1.2982221562944714,5
2348,33313,0,0,1,0.8553322147545398,1.9488315696701992,2.005339757062961,5
2349,30062,1,0,1,0.49731760986459916,1.8917329518323205,6.566377735555213,5
2350,91343,1,1,1,0.5991723915541474,1.2991723920981566,0.39998991467463724,5
2351,78249,0,0,0,0.4204350578299203,1.4470171801542762,3.859379293396613,5
2352,84404,1,1,1,0.19981172437116912,0.19980768207159763,0.9997894917255147,5
2353,92201,0,0,1,0.8709328780880881,2.8123740765071172,7.248466643144421,5
2354,28215,0,0,1,0.4340805454920871,1.4825881417923272,2.4080483621514137,5
2355,92562,1,0,1,0.23989033180701577,1.1025733446667878,2.5232996857961254,5
2356,31907,1,0,1,0.5417755323105737,2.2250572109849465,7.399401139365271,5
2357,77373,0,0,0,0.8096923710139126,2.5282541455760295,7.106341912566411,5
2358,77386,0,0,0,0.10743679883669204,0.7219992320651611,1.0875276830226106,5
2359,10024,0,0,0,0.10692591854292798,0.012350161358795395,1.5143182383004241,5
2360,32818,0,0,1,0.7925789177307241,2.5730380050237724,6.608986138410155,5
2361,29445,0,0,1,0.7115348934925564,2.3342440262821467,6.335301874529089,5
2362,94806,0,0,0,0.6001882823772723,1.8005180760559456,3.4020021419604283,5
2363,48180,1,1,0,0.3505282735748278,1.5513235524327949,6.604546688055267,5
2364,75150,0,0,0,0.20034365709434807,0.6003441854351952,0.400346562968264,5
2365,44035,1,1,1,0.17641985422943712,1.2187576816811625,4.692008789307922,5
2366,92392,1,0,1,0.08758634144346054,0.13683219430189061,1.1532944811003851,5
2367,37128,0,0,1,0.34605429901541734,1.5222302637056981,2.4252198098761104,5
2368,78574,1,1,1,0.18233382629703265,1.3375697364512549,3.5996447252156587,5
2369,22407,1,1,0,0.08884466972973715,1.161605133466434,6.361298449768728,5
2370,92627,1,1,1,0.24423012750058465,1.3325693228574962,5.830060121967747,5
2371,96818,1,0,0,0.09895690387994333,0.10306060258652594,0.7121390985949895,5
2372,94015,0,0,0,0.5000488660357846,1.6000527265152917,3.7000700986709023,5
2373,89123,0,0,0,0.013189622949601933,0.7394603542968171,0.9576770104392776,5
2374,93309,0,0,1,0.6238314840323501,1.971340459637809,6.684694096515298,5
2375,33027,0,0,1,0.6963185620536859,2.387592341385732,5.626309761943115,5
2376,60619,0,1,1,0.00019957232926834614,0.4999639512662356,1.4989037140332024,5
2377,10032,0,0,0,0.12288862519966796,0.845526936124015,0.7590758345260386,5
2378,85041,0,0,0,0.5766340097677845,1.9130493025368691,1.7888844460949498,5
2379,23456,1,1,1,0.20113471368590125,1.4026838037293214,5.499518775339428,5
2380,75056,0,1,0,0.10001605639645966,0.499983943748578,0.4000438160190779,5
2381,90001,1,1,1,0.3885070014621016,0.6781905844931163,3.171906901825634,5
2382,43026,1,1,1,0.2641770638220877,1.1821892593525811,4.555234833297205,5
2383,90640,1,1,1,0.4998778660506247,1.0998778660331334,0.2998760733405539,5
2384,20874,1,1,0,0.1968077257797669,1.089713008692973,5.547277511384303,5
2385,92020,0,0,1,0.7978080765697919,2.2930480196925394,6.868885865676862,5
2386,93905,0,0,0,0.060766108339890115,0.6820302021216205,1.027689283294143,5
2387,77396,0,0,0,0.20032149073309324,0.9003182714272918,1.000303784560414,5
2388,74012,1,1,1,0.02623427431141767,0.6636427200243002,2.401743958586204,5
2389,94501,0,0,0,0.8000434459118415,2.1000987689006863,4.300347710678099,5
2390,95127,1,0,0,0.3766239132215836,1.8260087954896114,7.23605377180712,5
2391,60638,1,0,0,0.199902529905577,0.20009747009444226,0.6000975473830109,5
2392,11550,1,1,1,0.3115776520988845,0.6649148596531445,4.459107128720456,5
