,RegionName,one_month_sign,quarter_sign,year_sign,month_diff,quarter_diff,year_diff
10336,15027.0,0,0,0,77.24820567897568,78.28547090029315,78.36830666561123
10337,14028.0,1,0,1,22.462148642551824,22.994900880448878,21.060063886417737
10338,16374.0,0,0,1,105.47897519404046,106.50413328803958,104.36582910005252
10339,40472.0,0,0,0,273.4747794944867,276.4524843206631,273.1545823538536
10340,20198.0,0,0,1,66.52519553384587,66.81013353825614,65.20629394430787
10341,43730.0,0,0,1,145.39208707948066,148.04572723784938,143.1806015185539
10342,4085.0,0,0,0,25.300853836429653,25.94168473378211,27.583499892847392
10343,73543.0,0,0,0,123.66117037898599,124.39138388709182,123.77628935075602
10344,48032.0,0,0,0,2.0776335213032113,2.5955881870322477,2.4920631615761666
10345,96145.0,0,1,1,74.47508277092375,74.19582102422675,72.73791600220237
10346,72372.0,1,0,0,160.6679263217756,161.92706920715995,163.74267537515232
10347,43440.0,0,0,0,19.144190469230022,18.954465415894525,19.44749040410467
10348,10986.0,0,0,1,53.00788279134258,53.23359330888809,52.629807888859524
10349,70039.0,0,0,0,82.87095745001872,84.57741432078976,87.24612665549259
10350,61736.0,1,1,1,2.536407053417638,2.5492987496318156,2.7307664724273946
10351,12056.0,0,1,0,17.014968083047517,16.714430848799324,17.326291198626254
10352,96705.0,1,1,0,61.79410508631285,61.671521443532335,63.494885218941
10353,12921.0,1,0,1,30.505302033023423,31.083605687835917,30.497617255406865
10354,12958.0,0,0,1,74.51242869040601,75.54673846433253,74.41212076909758
10355,12835.0,0,0,0,1.1550848049472766,0.8573330754755154,1.058911840764819
10356,99173.0,0,0,0,1.210755509686396,2.125579950062041,1.134624055354086
10357,32949.0,0,1,0,41.14821807304993,40.79016788714589,41.62077295629362
10358,14138.0,0,0,1,118.17330417134703,119.26232593559928,116.75736861719786
10359,37318.0,0,0,1,64.34875675334574,65.13133672107881,62.58446367976788
10360,19706.0,1,1,1,9.66595368505886,9.717981432952989,9.284379438796249
10361,12548.0,0,0,0,29.916972769287216,30.390842371165796,33.53119602031849
